lookback,n_trades,profit_factor,sharpe,sortino,avg_trade_pct,runs_z,n_filtered,pf_filtered,t_filtered,filtered_best_trade_pct
388,42,0.7745055548970686,-0.44421545819883923,-0.5926015873284646,-0.010729386143854158,0.31014139240749156,31,0.9102310198319737,-0.19730960102534695,-3.175300929553939
392,42,0.7721762839536794,-0.44951790578647505,-0.5985321495249339,-0.010856231052471774,0.31014139240749156,31,0.9084454910893826,-0.20139926146760814,-3.11279801569627
396,40,0.8414549058283909,-0.3001124769462801,-0.39973730527293694,-0.007320902913991972,0.42463976667684983,29,1.029988148578232,0.0592812115175815,10.682665679754846
400,40,0.8317181422156835,-0.31972989174544447,-0.42587648234561665,-0.007832994939706722,0.42463976667684983,29,1.0186296965921504,0.037111840476530246,17.077635930905775
404,40,0.8092543931211796,-0.36464878285289276,-0.48562889804556447,-0.009049695307225655,0.42463976667684983,29,0.987849613888897,-0.02468966548076911,-25.56087793343307
408,38,0.8586014944663336,-0.2547154214931292,-0.3396552038750315,-0.006577162430060399,-0.25402793946059743,27,0.8767201713457368,-0.25716424852061265,-2.4827277951973237
412,38,0.8557917485377019,-0.259999984779269,-0.34655436126626266,-0.006729881300727462,-0.25402793946059743,27,0.8727819277907153,-0.26625983630162653,-2.3950636770729745
416,38,0.8339222753543016,-0.296023408020504,-0.39455953456193976,-0.007828611089421345,-0.25402793946059743,27,0.8638003058857696,-0.28671248798668225,-2.2287762888750566
420,38,0.8271409135281839,-0.3093267074993852,-0.4123234401219581,-0.008215076603887036,-0.25402793946059743,27,0.8577203837491273,-0.30147311678000854,-2.1185187084913224
424,38,0.8125830005633172,-0.3379704151889874,-0.45030127982109425,-0.009043995755723054,-0.25402793946059743,27,0.8461653016643806,-0.3290167565115926,-1.936556482566279
428,38,0.8037239000027148,-0.35451863869504757,-0.4723580032501415,-0.00951224203496872,-0.25402793946059743,27,0.8370157567462051,-0.3507661936901052,-1.8169963113274008
432,38,0.7918478339800875,-0.3793665412325829,-0.5053394655010581,-0.010239094625190463,-0.25402793946059743,27,0.8292212602280552,-0.3698615729932944,-1.7179188945124648
436,38,0.7885878483730461,-0.3850837799797603,-0.5129478372781128,-0.010402373532544765,-0.25402793946059743,27,0.8267039694213297,-0.3755389061534757,-1.6924673169801587
440,38,0.759100862007092,-0.44431115295029533,-0.5918715924392747,-0.012074568334549661,-0.25402793946059743,27,0.7985474614555745,-0.4474728275617786,-1.4303712193326579
444,36,0.8477060580932833,-0.26563277815934433,-0.3544417513126356,-0.007190440380010978,-0.1112682142098813,25,0.9409542646570518,-0.11409500969885858,-5.776813490300182
448,33,0.8512800123316485,-0.08244852210516536,-0.11027267474666949,-0.006783648546150292,0.02552772610160452,22,0.967450836048558,-0.05580369006625712,-12.629140584573996
452,31,0.8845036855683865,-0.016233817022060844,-0.02172955683796617,-0.005397431759302038,-0.23036160878987647,21,1.0032949122121568,0.0054504471435461435,129.38069904092225
456,31,0.8735292399626332,-0.03280232693970489,-0.04390653126808296,-0.005984548113397652,-0.23036160878987647,21,0.9881922513725657,-0.01979196114495826,-35.55978091105916
460,31,0.8140099369799095,-0.12820227974024148,-0.1706067525955832,-0.00916513373936758,-0.23036160878987647,21,0.8937866975852018,-0.18909742044035166,-3.728046035710987
464,31,0.8115108313215142,-0.13248349406016374,-0.17631840440280483,-0.009316887465031861,-0.23036160878987647,21,0.889577064837746,-0.1972576844023728,-3.569033156200548
468,31,0.8115108313215142,-0.13248349406016374,-0.17631840440280483,-0.009316887465031861,-0.23036160878987647,21,0.889577064837746,-0.1972576844023728,-3.569033156200548
472,31,0.7961617973176788,-0.1578457363391465,-0.21001805190541525,-0.010269824409166586,-0.23036160878987647,21,0.8849657805122709,-0.2064437733083407,-3.4082050840364198
476,31,0.7825991447818383,-0.18419206112488498,-0.24540145276662487,-0.01114296203497845,-0.23036160878987647,21,0.8756504902083753,-0.22517496992504232,-3.119701270347151
480,31,0.7667724791696998,-0.21438259268326615,-0.2852532677391274,-0.012200905139823802,-0.23036160878987647,21,0.8609988184928498,-0.25534098625031004,-2.744165853073483
484,31,0.7667724791696998,-0.21438259268326615,-0.2852532677391274,-0.012200905139823802,-0.23036160878987647,21,0.8609988184928498,-0.25534098625031004,-2.744165853073483
488,31,0.7577724266586398,-0.2310149314673702,-0.3072609390236731,-0.012755447878151709,-0.23036160878987647,21,0.8459402425299171,-0.2856554939148319,-2.4504953349337537
492,31,0.7515056799272862,-0.24205610689781362,-0.3219193632960651,-0.01313191864184338,-0.23036160878987647,21,0.8356612310044155,-0.30625152795382077,-2.284520842007512
